time[s],brakingTime.y[s],checkReqAccel.rf[-],checkReqEmBrake.rf[-],checkReqSpeed.rf[-],desSpeed.y[rad/s],machine.om[rpm],opSpeedBand.y[-],runUpTime.y[s],statAnaRefVar[-],stopBand.y[-]
s,s,-,-,-,rad/s,rpm,-,s,-,-
1.045901426673,0,-1,-1,-1,1.20621878980811,0.656350515044924,0,0.005296401395,0,0
1.047206998081,0,-1,-1,-1,1.24021899748765,0.697168761734946,0,0.006601972803,0,0
1.048512569489,0,-1,-1,-1,1.27422906887364,0.738796954751285,0,0.007907544211,0,0
1.051363512179,0,-1,-1,-1,1.34852669665031,0.832348962299297,0,0.010758486901,0,0
1.053870873345,0,-1,-1,-1,1.41390092784778,0.917420580558625,0,0.013265848067,0,0
1.05615221628,0,-1,-1,-1,1.47340374495113,0.996999479812629,0,0.015547191002,0,0
1.058433559215,0,-1,-1,-1,1.53292464013493,1.07867804918487,0,0.017828533937,0,0
1.06071490215,0,-1,-1,-1,1.59246160333477,1.16256944303803,0,0.020109876872,0,0
1.062996245085,0,-1,-1,-1,1.65201291095926,1.24885810680749,0,0.022391219807,0,0
1.06527758802,0,-1,-1,-1,1.71157707675157,1.33778411517033,0,0.024672562742,0,0
1.066589093142,0,-1,-1,-1,1.74582481217154,1.39020404359881,0,0.025984067864,0,0
1.068228474544,0,-1,-1,-1,1.78863952214642,1.45717052424751,0,0.027623449266,0,0
1.070277701296,0,-1,-1,-1,1.84216523095232,1.54328902231848,0,0.029672676018,0,0
1.072839234736,0,-1,-1,-1,1.90908283419229,1.6549949753166,0,0.032234209458,0,0
1.075400768176,0,-1,-1,-1,1.97601097113776,1.77154554429397,0,0.034795742898,0,0
1.077962301616,0,-1,-1,-1,2.04294861206043,1.89323542766706,0,0.037357276338,0,0
1.080523835056,0,-1,-1,-1,2.10989485697141,2.02027000913697,0,0.039918809778,0,0
1.083085368496,0,-1,-1,-1,2.17684891584696,2.15275158234853,0,0.042480343218,0,0
1.086287285296,0,-1,-1,-1,2.26055142482227,2.32601193925485,0,0.045682260018,0,0
1.090289681296,0,-1,-1,-1,2.36519341641666,2.55418380736462,0,0.049684656018,0,0
1.094292077296,0,-1,-1,-1,2.46984898365864,2.79439131088587,0,0.053687052018,0,0
1.098294473296,0,-1,-1,-1,2.57451647695338,3.04545888340019,0,0.057689448018,0,0
1.102296869296,0,-1,-1,-1,2.67919450326708,3.30618936868671,0,0.061691844018,0,0
1.105899025696,0,-1,-1,-1,2.77341275006721,3.54829239396284,0,0.065294000418,0,0
1.109501182096,0,-1,-1,-1,2.8676378230879,3.79701153230926,0,0.068896156818,0,0
1.113103338496,0,-1,-1,-1,2.96186907267883,4.05226111193828,0,0.072498313218,0,0
1.117606033996,0,-1,-1,-1,3.07966595900235,4.38085968517263,0,0.077001008718,0,0
1.122108729496,0,-1,-1,-1,3.19747064446415,4.72095893244067,0,0.081503704218,0,0
1.126611424996,0,-1,-1,-1,3.31528229960571,5.07382423455464,0,0.086006399718,0,0
1.131114120496,0,-1,-1,-1,3.43310020848233,5.44069826754013,0,0.090509095218,0,0
1.135166546446,0,-1,-1,-1,3.53914115829296,5.78362216944761,0,0.094561521168,0,0
1.139218972396,0,-1,-1,-1,3.64518627215524,6.13888255074816,0,0.098613947118,0,0
1.143271398346,0,-1,-1,-1,3.75123519759008,6.5063164041256,0,0.102666373068,0,0
1.148336930783,0,-1,-1,-1,3.88380123958056,6.98196925767591,0,0.107731905505,0,0
1.15340246322,0,-1,-1,-1,4.01637220878528,7.47449365923431,0,0.112797437942,0,0
1.158467995657,0,-1,-1,-1,4.14894763364679,7.9824493080971,0,0.117862970379,0,0
1.16302697485,0,-1,-1,-1,4.26826898297418,8.45190831297686,0,0.122421949572,0,0
1.167585954043,0,-1,-1,-1,4.38759333930504,8.9327275648976,0,0.126980928765,0,0
1.172144933236,0,-1,-1,-1,4.50692046413492,9.42514757823114,0,0.131539907958,0,0
1.177843657227,0,-1,-1,-1,4.65608293952713,10.057910323417,0,0.137238631949,0,0
1.182972508819,0,-1,-1,-1,4.79033227355512,10.6449699665387,0,0.142367483541,0,0
1.188101360411,0,-1,-1,-1,4.92458430100066,11.2496905886812,0,0.147496335133,0,0
1.192717326844,0,-1,-1,-1,5.04541325108472,11.8094486462282,0,0.152112301566,0,0
1.197333293277,0,-1,-1,-1,5.16624406833959,12.3837864870361,0,0.156728267999,0,0
1.20194925971,0,-1,-1,-1,5.28707662488699,12.9722045029792,0,0.161344234432,0,0
1.206565226143,0,-1,-1,-1,5.40791080426227,13.5739929844694,0,0.165960200865,0,0
1.211181192576,0,-1,-1,-1,5.52874650016912,14.1884311479163,0,0.170576167298,0,0
1.215797159009,0,-1,-1,-1,5.64958361539384,14.8149676813631,0,0.175192133731,0,0
1.22156711705,0,-1,-1,-1,5.80063187033107,15.6147612980928,0,0.180962091772,0,0
1.227337075091,0,-1,-1,-1,5.95168204614948,16.433246031983,0,0.186732049813,0,0
1.233107033132,0,-1,-1,-1,6.10273400034059,17.2712178955368,0,0.192502007854,0,0
1.238876991173,0,-1,-1,-1,6.25378760414957,18.1295914349547,0,0.198271965895,0,0
1.244646949214,0,-1,-1,-1,6.40484274095549,19.0089185327816,0,0.204041923936,0,0
1.251859396765,0,-1,-1,-1,6.59366358845401,20.1374645742437,0,0.211254371487,0,0
1.258350599561,0,-1,-1,-1,6.7636028802613,21.1800611392641,0,0.217745574283,0,0
1.264841802357,0,-1,-1,-1,6.93354217206859,22.2467804227028,0,0.224236777079,0,0
1.271333005153,0,-1,-1,-1,7.10348146387589,23.336643046726,0,0.230727979875,0,0
1.277824207949,0,-1,-1,-1,7.27342075568317,24.4494013338782,0,0.237219182671,0,0
1.284315410745,0,-1,-1,-1,7.44336004749047,25.5854538120898,0,0.243710385467,0,0
1.290806613541,0,-1,-1,-1,7.61329933929776,26.7454047989583,0,0.250201588263,0,0
1.297297816337,0,-1,-1,-1,7.78323863110505,27.9295731917719,0,0.256692791059,0,0
1.305411819832,0,-1,-1,-1,7.99566274586417,29.4435231069526,0,0.264806794554,0,0
1.312714422977,0,-1,-1,-1,8.18684444913429,30.8370418546137,0,0.272109397699,0,0
1.320017026122,0,-1,-1,-1,8.3780261524044,32.2586647313919,0,0.279412000844,0,0
1.327319629267,0,-1,-1,-1,8.56920785567451,33.7077124656118,0,0.286714603989,0,0
1.336447883198,0,-1,-1,-1,8.80818498475561,35.5575572964955,0,0.29584285792,0,0
1.345576137129,0,-1,-1,-1,9.04716211383671,37.450851754914,0,0.304971111851,0,0
1.35470439106,0,-1,-1,-1,9.28613924291781,39.3877130543901,0,0.314099365782,0,0
1.363832644991,0,-1,-1,-1,9.5251163719989,41.3668747029151,0,0.323227619713,0,0
1.3719219302,0,-1,-1,-1,9.73689336354379,43.154703642622,0,0.331316904922,0,0
1.380011215409,0,-1,-1,-1,9.94867035508869,44.9732793453277,0,0.339406190131,0,0
1.388100500618,0,-1,-1,-1,10.1604473466336,46.8221021622234,0,0.34749547534,0,0
1.396189785827,0,-1,-1,-1,10.3722243381785,48.7012145782915,0,0.355584760549,0,0
1.404279071036,0,-1,-1,-1,10.5840013297234,50.6108025579559,0,0.363674045758,0,0
1.414390677547,0,-1,-1,-1,10.8487225691479,53.0402763546321,0,0.373785652269,0,0
1.423491123407,0,-1,-1,-1,11.0869716846327,55.2660733722466,0,0.382886098129,0,0
1.432591569267,0,-1,-1,-1,11.3252208001174,57.5273799932827,0,0.391986543989,0,0
1.441692015127,0,-1,-1,-1,11.5634699156021,59.8226729449124,0,0.401086989849,0,0
1.453067572452,0,-1,-1,-1,11.861281309958,62.7384726033642,0,0.412462547174,0,0
1.463220092189,0,-1,-1,-1,12.1270736551346,65.3842329931378,0,0.422615066911,0,0
1.473372611926,0,-1,-1,-1,12.3928660003111,68.070843813572,0,0.432767586648,0,0
1.486063261597,0,-1,-1,-1,12.7251064317752,71.4849733954942,0,0.445458236319,0,0
1.497401437045,0,-1,-1,-1,13.0219391708798,74.5851774773211,0,0.456796411767,0,0
1.508739612493,0,-1,-1,-1,13.3187719099844,77.7296265690618,0,0.468134587215,0,0
1.522912331803,0,-1,-1,-1,13.6898128338651,81.719915170354,0,0.482307306525,0,0
1.53524358695,0,-1,-1,-1,14.0126443386931,85.244562818906,0,0.494638561672,0,0
1.547574842097,0,-1,-1,-1,14.335475843521,88.8174657369662,0,0.506969816819,0,0
1.559381524268,0,-1,-1,-1,14.6445740599517,92.281690666095,0,0.51877649899,0,0
1.571188206439,0,-1,-1,-1,14.9536722763824,95.7853773708745,0,0.530583181161,0,0
1.58299488861,0,-1,-1,-1,15.2627704928131,99.3258052146318,0,0.542389863332,0,0
1.597753241324,0,-1,-1,-1,15.649143263358,103.800802280474,0,0.557148216046,0,0
1.610953631277,0,-1,-1,-1,15.9947286641986,107.848612330839,0,0.570348605999,0,0
1.62415402123,0,-1,-1,-1,16.3403140650391,111.937451561871,0,0.583548995952,0,0
1.637354411183,0,-1,-1,-1,16.6858994658797,116.064302861162,0,0.596749385905,0,0
1.650554801136,0,-1,-1,-1,17.0314848667202,120.225523682789,0,0.609949775858,0,0
1.663755191089,0,-1,-1,-1,17.3770702675608,124.418331360036,0,0.623150165811,0,0
1.676955581042,0,-1,-1,-1,17.7226556684013,128.64124492742,0,0.636350555764,0,0
1.693456068483,0,-1,-1,-1,18.1546374194454,133.960184744008,0,0.652851043205,0,0
1.70830650718,0,-1,-1,-1,18.5434209953878,138.782308580408,0,0.667701481902,0,0
1.723156945877,0,-1,-1,-1,18.9322045713301,143.632571970302,0,0.682551920599,0,0
1.738007384574,0,-1,-1,-1,19.3209881472725,148.506639416928,0,0.697402359296,0,0
1.752857823271,0,-1,-1,-1,19.7097717232148,153.403233583368,0,0.712252797993,0,0
1.766223218098,0,-1,-1,-1,20.0596769415551,157.828556605429,0,0.72561819282,0,0
1.782929961632,0,-1,-1,-1,20.4970584644869,163.380610241911,0,0.742324936354,0,0
1.797966030812,0,-1,-1,-1,20.8907018351099,168.391831368533,0,0.757361005534,0,0
1.813002099992,0,-1,-1,-1,21.2843452057328,173.412851172177,0,0.772397074714,0,0
1.828038169172,0,-1,-1,-1,21.6779885763558,178.442261187381,0,0.787433143894,0,0
1.843074238352,0,-1,-1,-1,22.0716319469788,183.478984179981,0,0.802469213074,0,0
1.861869324827,0,-1,-1,-1,22.5636861602575,189.780587301699,0,0.821264299549,0,0
1.878784902654,0,-1,-1,-1,23.0065349521952,195.45188753285,0,0.838179877376,0,0
1.895700480481,0,-1,-1,-1,23.449383744133,201.118815736747,0,0.855095455203,0,0
1.912616058308,0,-1,-1,-1,23.8922325360707,206.779505621243,0,0.87201103303,0,0
1.929531636135,0,-1,-1,-1,24.3350813280085,212.432112774256,0,0.888926610857,0,0
1.950676108419,0,-1,-1,-1,24.8886423179372,219.480943409108,0,0.910071083141,0,0
1.969706133474,0,-1,-1,-1,25.3868472088573,225.803136491041,0,0.929101108196,0,0
1.993493664793,0,-1,-1,-1,26.0096033225141,233.671485158546,0,0.952888639515,0,0
2.017281196112,0,-1,-1,-1,26.6323593407098,241.497071238639,0,0.976676170834,0,0
2.041068727431,0,-1,-1,-1,27.2551149973148,249.273952209925,0,1.000463702153,0,0
2.06485625875,0,-1,-1,-1,27.8778702505169,256.995288355445,0,1.024251233472,0,0
2.088643790069,0,-1,-1,-1,28.5006250687299,264.655893746017,0,1.048038764791,0,0
2.112431321388,0,-1,-1,-1,29.1233794169817,272.252365370515,0,1.07182629611,0,0
2.142165735537,0,-1,-1,-1,29.9018216318638,281.652231284564,0,1.101560710259,0,0
2.171900149686,0,-1,-1,-1,30.6802629657832,290.938789806589,0,1.131295124408,0,0
2.209068167372,0,-1,-1,-1,31.6533132429683,302.379675521781,0,1.168463142094,0,0
2.242519383289,0,-1,-1,-1,32.5290569967705,312.513458795428,0,1.201914358011,0,0
2.284333403185,0,-1,-1,-1,33.6237343834412,324.958008248221,0,1.243728377907,0,0
2.321966021091,0,-1,-1,-1,34.6089414764715,335.942837028044,0,1.281360995813,0,0
2.359598638997,0,-1,-1,-1,35.5941457065402,346.724968238251,0,1.318993613719,0,0
2.397231256903,0,-1,-1,-1,36.579346537483,357.308171242853,0,1.356626231625,0,0
2.434863874809,0,-1,-1,-1,37.5645432903461,367.695702916244,0,1.394258849531,0,0
2.472496492715,0,-1,-1,-1,38.5497350924635,377.893711524159,0,1.431891467437,0,0
2.510129110621,0,-1,-1,-1,39.53492080307,387.911761507943,0,1.469524085343,0,0
2.557169883003,0,-1,-1,-1,40.7663920097282,400.1946719924,0,1.516564857725,0,0
2.599506578147,0,-1,-1,-1,41.8747024181369,411.036358537385,0,1.558901552869,0,0
2.641843273291,0,-1,-1,-1,42.9829951050866,421.694469925386,0,1.601238248013,0,0
2.684179968435,0,-1,-1,-1,44.091262946621,432.186721690168,0,1.643574943157,0,0
2.726516663579,0,-1,-1,-1,45.1994944102556,442.529771944516,0,1.685911638301,0,0
2.779437532509,0,-1,-1,-1,46.5847006948331,455.27719776426,0,1.738832507231,0,0
2.827066314546,0,-1,-1,-1,47.8312423506038,466.605764612145,0,1.786461289268,0,0
2.840605015459,0,-1,-1,-1,48.1855348677037,469.804688538472,0,1.799999990181,0,0
2.840605025459,0,-1,-1,-1,48.1855351293828,469.804690898036,0,1.800000000181,0,0
2.840605025459,0,-1,-1,-1,48.1855351293828,469.804690898036,0,1.800000000181,0,0
2.840605025459,0,-1,-1,-1,48.1855351293828,469.804690898036,0,1.800000000181,0,0
2.842539125589,0,-1,-1,-1,48.2361461859473,470.260863986565,0,1.801934100311,0,0
2.844416370908,0,-1,-1,-1,48.2852689058578,470.703463197264,0,1.80381134563,0,0
2.847701550216,0,-1,-1,-1,48.371232241985,471.477525058269,0,1.807096524938,0,0
2.850986729524,0,-1,-1,-1,48.4571936636109,472.251116048637,0,1.810381704246,0,0
2.856735793313,0,-1,-1,-1,48.6076211494302,473.603529749387,0,1.816130768035,0,0
2.861471077896,0,-1,-1,-1,48.7315172770314,474.716563435767,0,1.820866052618,0,0
2.866206362479,0,-1,-1,-1,48.8554081187462,475.828723503012,0,1.825601337201,0,0
2.870941647062,0,-1,-1,-1,48.9792930943278,476.940028499854,0,1.830336621784,0,0
2.879228395082,0,-1,-1,-1,49.1960756171057,478.883285878682,0,1.838623369804,0,0
2.887515143102,0,-1,-1,-1,49.4128336527845,480.824184150895,0,1.846910117824,0,0
2.895801891122,0,-1,-1,-1,49.6295613822065,482.762691558622,0,1.855196865844,0,0
2.910303700157,0,-1,-1,-1,50.0087368470758,486.149620804156,0,1.869698674879,0,0
2.935681865968,0,-1,-1,-1,50.6717705765683,492.061870012827,0,1.89507684069,0,0
2.961060031779,0,-1,-1,-1,51.3330428928333,497.957007495126,0,1.920455006501,0,0
2.969871469575,0,-1,-1,-1,51.561440559485,499.999997726814,0,1.929266444297,0,0
2.9698714796,0,-1,-1,-1,51.5614408186044,500.000000050083,0,1.929266454322,0,0
2.9698714796,0,-1,-1,-1,51.5614408186044,500.000000050083,0,1.929266454322,0,0
2.9698714796,0,-1,-1,-1,51.5614408186044,500.000000050083,0,1.929266454322,0,0
2.9698714796,0,-1,-1,-1,51.5614408186044,500.000000050083,0,1.929266454322,0,0
2.9698714796,0,-1,-1,-1,51.5614408186044,500.000000050083,0,1.929266454322,0,0
2.971130256428,0,-1,-1,-1,51.5939592751034,500.291683354918,0,1.929266454322,0,0
2.972836756705,0,-1,-1,-1,51.6379821496594,500.687043653636,0,1.929266454322,0,0
2.97582313219,0,-1,-1,-1,51.714811764119,501.378703228582,0,1.929266454322,0,0
2.981049289289,0,-1,-1,-1,51.8483138478421,502.588353412634,0,1.929266454322,0,0
2.985752830678,0,-1,-1,-1,51.9666302009244,503.676323439528,0,1.929266454322,0,0
2.990456372067,0,-1,-1,-1,52.0812042938772,504.76336648692,0,1.929266454322,0,0
2.995159913456,0,-1,-1,-1,52.1865196118436,505.848992911523,0,1.929266454322,0,0
2.999863454845,0,-1,-1,-1,52.2680108956631,506.931977514052,0,1.929266454322,0,0
3.003292621849,0,-1,-1,-1,52.3031950275349,507.719262182777,0,1.929266454322,0,0
3.005983201834,0,-1,-1,-1,52.3189968322754,508.335002484389,0,1.929266454322,0,0
3.008311956803,0,-1,-1,-1,52.3276638191305,508.86602145444,0,1.929266454322,0,0
3.010407836275,0,-1,-1,-1,52.3330785198955,509.342040231127,0,1.929266454322,0,0
3.012503715747,0,-1,-1,-1,52.3370564416195,509.815808180063,0,1.929266454322,0,0
3.014390007272,0,-1,-1,-1,52.3398068466797,510.240124219791,0,1.929266454322,0,0
3.016276298797,0,-1,-1,-1,52.3420025709896,510.662127731902,0,1.929266454322,0,0
3.018162590322,0,-1,-1,-1,52.3437906815731,511.081604741437,0,1.929266454322,0,0
3.021463600491,0,-1,-1,-1,52.3462251980867,511.810704885685,0,1.929266454322,0,0
3.02476461066,0,-1,-1,-1,52.3480514982286,512.531578196906,0,1.929266454322,0,0
3.028065620829,0,-1,-1,-1,52.3494690748232,513.243404638281,0,1.929266454322,0,0
3.033842388625,0,-1,-1,-1,52.3513076987745,514.466717139654,0,1.929266454322,0,0
3.040567194093,0,-1,-1,-1,52.3528047755428,515.857076183496,0,1.929266454322,0,0
3.047291999561,0,-1,-1,-1,52.3538834453039,517.215239358827,0,1.929266454322,0,0
3.054016805029,0,-1,-1,-1,52.354696787327,518.54591818196,0,1.929266454322,0,0
3.060741610497,0,-1,-1,-1,52.3553315427914,519.852410613855,0,1.929266454322,0,0
3.069147617332,0,-1,-1,-1,52.355952267014,521.452400363573,0,1.929266454322,0,0
3.077553624167,0,-1,-1,-1,52.3564387670856,523.013217226539,0,1.929266454322,0,0
3.085959631002,0,-1,-1,-1,52.3568301179871,524.52844478441,0,1.929266454322,0,0
3.094365637837,0,-1,-1,-1,52.3571515878192,525.99186360837,0,1.929266454322,0,0
3.104873146381,0,-1,-1,-1,52.357480624183,527.747059151252,0,1.929266454322,0,0
3.11432990407,0,-1,-1,-1,52.3577246852254,529.261701774252,0,1.929266454322,0,0
3.123786661759,0,-1,-1,-1,52.357931098119,530.723840552356,0,1.929266454322,0,0
3.133243419448,0,-1,-1,-1,52.3581078545589,532.138446454383,0,1.929266454322,0,0
3.142700177137,0,-1,-1,-1,52.3582608350597,533.502902017111,0,1.929266454322,0,0
3.152156934826,0,-1,-1,-1,52.3583944625688,534.809569730903,0,1.929266454322,0,0
3.161613692515,0,-1,-1,-1,52.3585121275175,536.051841873199,0,1.929266454322,0,0
3.171070450204,0,-1,-1,-1,52.3586164723849,537.229767471632,0,1.929266454322,0,0
3.180527207893,0,-1,-1,-1,52.3587095870988,538.35175108777,0,1.929266454322,0,0
3.189983965582,0,-1,-1,-1,52.3587931462409,539.42809503721,0,1.929266454322,0,0
3.199440723271,0,-1,-1,-1,52.3588685073138,540.461409193797,0,1.929266454322,0,0
3.20889748096,0,-1,-1,-1,52.3589367823775,541.442513751024,0,1.929266454322,0,0
3.21740856288,0,-1,-1,-1,52.3589929348113,542.272958458161,0,1.929266454322,0,0
3.22804741528,0,-1,-1,-1,52.3590569550331,543.23948568901,0,1.929266454322,0,0
3.237601284634,0,-1,-1,-1,52.3591093086975,544.046300249786,0,1.929266454322,0,0
3.247155153988,0,-1,-1,-1,52.3591573854582,544.806201319763,0,1.929266454322,0,0
3.256709023342,0,-1,-1,-1,52.3592016624636,545.525145461656,0,1.929266454322,0,0
3.266262892696,0,-1,-1,-1,52.3592425484415,546.200189000198,0,1.929266454322,0,0
3.27581676205,0,-1,-1,-1,52.3592803955373,546.822705817583,0,1.929266454322,0,0
3.285370631404,0,-1,-1,-1,52.3593155087757,547.385544965937,0,1.929266454322,0,0
3.294924500758,0,-1,-1,-1,52.3593481536867,547.889559100346,0,1.929266454322,0,0
3.304478370112,0,-1,-1,-1,52.3593785624962,548.345163631048,0,1.929266454322,0,0
3.314032239466,0,-1,-1,-1,52.3594069391881,548.764348349337,0,1.929266454322,0,0
3.32358610882,0,-1,-1,-1,52.3594334636708,549.149545356332,0,1.929266454322,0,0
3.332184591238,0,-1,-1,-1,52.3594558840914,549.458143845953,0,1.929266454322,0,0
3.340783073656,0,-1,-1,-1,52.3594770372042,549.721818695767,0,1.929266454322,0,0
3.349381556074,0,-1,-1,-1,52.3594970165385,549.938746380474,0,1.929266454322,0,0
3.357980038492,0,-1,-1,-1,52.359515906642,550.115091315752,0,1.929266454322,0,0
3.36657852091,0,-1,-1,-1,52.3595337841334,550.260756084441,0,1.929266454322,0,0
3.375177003328,0,-1,-1,-1,52.3595507186106,550.382668620958,0,1.929266454322,0,0
3.383775485746,0,-1,-1,-1,52.3595667734371,550.480396245185,0,1.929266454322,0,0
3.392373968164,0,-1,-1,-1,52.359582006424,550.54753949114,0,1.929266454322,0,0
3.400972450582,0,-1,-1,-1,52.3595964704259,550.575011598316,0,1.929266454322,0,0
3.409570933,0,-1,-1,-1,52.3596102138603,550.55918342318,0,1.929266454322,0,0
3.418169415418,0,-1,-1,-1,52.359623281164,550.507432280749,0,1.929266454322,0,0
3.425908049594,0,-1,-1,-1,52.359634497482,550.43884065325,0,1.929266454322,0,0
3.43364668377,0,-1,-1,-1,52.3596452268082,550.355188383181,0,1.929266454322,0,0
3.441385317946,0,-1,-1,-1,52.3596554947511,550.256341513161,0,1.929266454322,0,0
3.449123952122,0,-1,-1,-1,52.3596653251543,550.137142377807,0,1.929266454322,0,0
3.456862586298,0,-1,-1,-1,52.3596747402466,549.991101298885,0,1.929266454322,0,0
3.464601220474,0,-1,-1,-1,52.3596837607762,549.81474866944,0,1.929266454322,0,0
3.47233985465,0,-1,-1,-1,52.3596924061318,549.61091511653,0,1.929266454322,0,0
3.480078488826,0,-1,-1,-1,52.3597006944526,549.385817057611,0,1.929266454322,0,0
3.487817123002,0,-1,-1,-1,52.3597086427266,549.144468696899,0,1.929266454322,0,0
3.495555757178,0,-1,-1,-1,52.3597162668814,548.888966675148,0,1.929266454322,0,0
3.503294391354,0,-1,-1,-1,52.359723581865,548.618707201591,0,1.929266454322,0,0
3.51103302553,0,-1,-1,-1,52.3597306017202,548.331049631686,0,1.929266454322,0,0
3.518771659706,0,-1,-1,-1,52.3597373396521,548.022555422235,0,1.929266454322,0,0
3.528444952426,0,-1,-1,-1,52.3597453844775,547.605474182616,0,1.929266454322,0,0
